id, review
84, "<i>"""You want to talk to God? Let's go see him together. I've got nothing better to do."""</p>"
84, "INDIANA JONES FOREVER!"
84, """"It's not the years it's the mileage""""
84, "Essential blockbuster action adventureHarrison Ford and Spielberg in their prime. So iconic it's hard for me to talk about it without jerking it off."
84, "I love when the big nazi falls into the airplane propeller bladesvery violent for a kids movie."
84, "It’s really too bad Indiana Jones is a statutory rapist and I wish they would retcon that fact because it’s gross and creepy that George Lucas insisted Marion be in her early 20s even though the actor was 30.&nbsp;"
84, "The rest of the movie is fun and adventurous and if I pretend the characters are 30 and 39 I can almost feel okay about it."
84, "Such a fun ride 😁"
84, "Most action adventure films understand that the characters must embark on a journeybut only a rare few understand that allowing the audience to accompany on that journey enriches the experience."
84, "Everything in this film works. Its hard to imagine this film with anyone other than Harrison Ford as the lead. According to IMDB other actors considered included Nick NolteSteve Martin &amp; Jack Nicholson... whaaat"
84, "Classic"
85, "But why cannot Harry see the horse’ish animals before? Because he also saw his parents die!"
85, "« Get away from my godson » I’M FUCKING SCREAMING THIS IS PAINFUL SIRIUS WAS THE PARENTAL FIGURE FOR HARRY AND NOW IS FAMILY IS ALL AWAY. At least he has friends."
85, "full offence but i'll never forgive j.k. rowling for killing sirius black. <i>we could've had it all.</p>"
85, "I feel like this is when these movies really got good."
85, "- Thank God Harry and Ron grew out of that awkward phase of puberty<br> - I loved all the training sequences. Harry as a teacher is so precious!<br> - The most acting we've seen from Daniel Radcliffe this whole series. He was great!<br> - """I'm sorryProfessor. I must not tell lies""" Straight iconic.<br> - Yay for friendship!"
85, "If Dark Side of the Moon can be played alongside Wizard of OzI have no doubt that The Black Parade can be played alongside Order of the Phoenix"
85, "Angsty Potter roolz"
85, "哈利波特5:鳳凰會的密令 Harry Potter and the Order of the Phoenix<br> 台灣上映日期：2007/07/11"
85, "maybe one day i’ll learn my lesson and stop rewatching these movies immediately after rereading the books so i don’t spend the entire film thinking about how poorly they’ve adapted the source material and how anyone who hasn’t read the books is missing out on way too many important plot points"
85, "Dolores Umbridge is still one of the most detestable villains of all time. Perfect casting/acting as well. Less likable than Voldemort."
85, "I  contempt everything in this movie.We  recommend villian in this movie.My sister loved main actor in this movie.We  hated everything in this movie.My girlfriend like history in this movie.My friend like villian in this movie.I  contempt villian in this movie."
86, "This review may contain spoilers. <a href="""/shitpostgalore/film/i-am-legend/""" class="""reveal js-reveal""">I can handle the truth.</p>"
86, "我是傳奇 I Am Legend<br> 台灣上映日期：2007/12/14"
86, "This is one of my ALL TIME favorite films. No matter how many times I watch it it’s just as intense and captivating every single time. When this first came out in theater I saw it 3 times before it even came out on DVD. Tonight I indtroduced this video to a new friendso it was super fun. This is a must see!"
86, """"I like Shrek.""""
86, "<br> It's unfortunate that this film will always be viewed as a missed opportunity because it is clear that there is significant potential for it to be a great film. And to be fair to 'I Am Legend'the first 70% of the film was both captivating and atmosphericnot to mention perfectly acted by Will Smith. However once another character was added to the narrative it began to lose its momentum and I lost interest. With such potentialI think a remake is in order."
86, "Sit down. Try not to cry. Cry a lot."
86, "one of the best movies of this genreif you agreebreath."
86, "i relate to robert neville because i too know all the lines from shrek"
86, "Ugh"
86, "important childhood movie ffffdfff"
86, "Decent science fiction dramawith a great performance from Will Smith. I think the CGI was a bit cheap and bad at timesbut it didn't detract from the overall enjoyment factor. Ultimately though I liked it."
86, "eu queria saber como é que vão aplicar esse antídoto nos vampiro efetivamente"
86, "We  recommend persons in this movie.I  contempt history in this movie.My sister loved persons in this movie.We  contempt history in this movie.My girlfriend displeases persons in this movie.We  loved villian in this movie.I  loved main actor in this movie.I  enjoy persons in this movie."
87, "5 and 6 were a lot better. The villain with unlimited resources and no agenda stretches the flimsy amount of believability this franchise skates on."
87, "Turn-you-brain-offphysics-defying fun. Also Ronda Rousey’s in itbut she doesn’t armbar anybody."
87, "When men cry 😢😢😢"
87, "The dumbest yet most well directed Fast And Furious film since Fast 5. Also vin diesel caves in a fucking parking garage."
87, "CGImacho posturingbig gunsand head-butts.<br> Again."
87, "i just read that “the final scene where paul walker's car veers off the main road onto a ramp is reminiscent of the missing man formation flown by military pilots when they have lost a comrade” and that just tells you how much the entire cast and crew worked on giving paul and brian a proper goodbye. i love this family"
87, "For Paul."
87, "The car karate movie made me cry."
87, "Entertaining"
87, "More serious in tone than I expectedthe dialogue and acting are laughable at timesand it suffers from a sparing usage of The Rock. But the action and fight sequences are funridiculous and excitingand there is a nice send-off for Walker at the end."
87, "🤫<br> Guilty pleasure"
88, "A lot of people say that the second one is the best in the new Planet of the Apes seriesbut I really like this one the best (even though all three are incredible). It blends a personal story of fatherhood with a grander story of evolution."
88, "Wer hätte damals gedacht dass man eines der besten Reboots schafft?"
88, "Caesar ist meine liebste Franchisefigur der letzten Jahre.<br> Würden sich doch nur alle Blockbuster so sehr um ihre Figuren kümmern wie hier."
88, "A rare feet in modern Hollywood: both a successful franchise rebootand a film that makes you care about it's characters."
88, "A substance designed to help the brain repair itself gives rise to a super-intelligent chimpanzee who leads an ape uprising."
88, "First rewatchand I had a really good time. I appreciate the build-up and giving the audience a fully realized look into the connection between Caesar and Rodman. Under 2 hours which is a rarity these days. I look forward to revisiting the other 2 installments in this series."
88, "This review may contain spoilers. <a href="""/greyjoy91/film/rise-of-the-planet-of-the-apes/""" class="""reveal js-reveal""">I can handle the truth.</p>"
88, "Great prequel! But why am I rooting for apes? Charlton Heston must be rolling in his grave. """Damndirty ape!""""
88, "The film is undoubtedly carried by the emotional power of Andy Serkis's performance as Caesara mo-cap masterclass that is as much an acting accomplishment as it is a technological one. Lithgow too turns in an extremely affecting performanceand the two of themalong with director Rupert Wyattdo their best to make James Franco emotionally relatable. (I kid. He ain't bad here.) It's tough to tell what's more surprising: that this movie is so goodor that Wyatt's done nothing of note since."
88, "It’s a film that thrives on the “showdon’t tell” philosophyusing visual storytelling as a means of both exposition and character development in order to move us through a rather sprawling plot (in terms of passage of time) at an expeditious but not overwhelming pace."
88, "(Read the rest here: <a href="""http://peopletalkingwhatever.com/2017/07/14/rise-dawn-war-planet-of-the-apes/)""" rel="""nofollow""">peopletalkingwhatever.com/2017/07/14/rise-dawn-war-planet-of-the-apes/)</p>"
88, "Great whenever it focuses on Caesar and his revolutionkind of meh when it focuses on James Franco."
88, "Me ha gustado bastantees un poco lentapero he disfrutado mucho viendo como cuenta la historia"
88, "Ich muss gestehendass ich noch nie Planet der Affen gesehen habe und daher ganz besonders gespannt auf diesen Film war."
88, """"Rise of the Planet of the Apes""" ist ein toller Filmder (wie wahrscheinlich jeder Planet der Affen-Film) eine ziemlich tiefgründige Story hat.<br> Dennoch ist der Film keine schwere Kostdenn dafür gibt es genug Kampfszenen und ActionSequencen. Die haben es aber richtig in sich.<br> Klar ist das CGI hier und da nicht mehr auf dem neusten Standaber ich denke darüber kann man hinweg sehen."
88, "I  hated persons in this movie."
89, "Probably wouldn't watch this one again since it's super spooky but it was a good film overall. Didn't really enjoy the jumpscaresbut I suppose that comes with every horror movie and I should have seen it coming."
89, "wellI asked to watch a scary movie so I got what I deserved. farewellsleep. the punishment fits the crime"
89, "Idk I just think paranormal movies are so cheesy. Patrick Wilson's hotthough"
89, "James Wan again proves why he is one of the best horror directors working today. The Conjuring got a R-rating just because it’s so scaryand I can see why. Supposedly based on a true storywhich contributes to the scariness of the film. Patrick Wilson and Vera Farmiga work well together as the Warrens. One of the best modern horror movies today."
89, "Absolutely all of this could have been avoided if they'd only listened to the dog."
89, "I fell asleep."
89, "James Wan shows off his chops in this already iconic horror flick. From the first five minutesyou can tell the film's director expertly crafted a story that pays its respects to the horror of the pastwhile at the same time being new and (somehow) real."
89, "It does what the MCU does in that it tells an important story with all the needed gravitas and still establishes a bigger picture that entices audiences for more. No wonder we got a sequeltwo spinoffsand a spinoff prequel from this. James Wan is the new face of horror."
89, "You know when you’re scaredyou start to shake and your eyes start to waterand when something scary happens you just sit there and try not to cry?&nbsp;"
89, "Story of my experience watching this film.<br> (even though I don’t want to admit to my family that I got scared but ANYWAY...)"
89, "rewatched this for the 81929299th while doing my homework and all i was thinking of the entire time was when my friends and me played hide ‘n’ clap outside. these dumb bitches didn’t tell my blind ass where i was goingso the first time i almost walked into the street and got hitand the second time i was it i fell into this prickly ass bush and got an allergic reaction. this movie is CURSED"
89, "We  enjoy main actor in this movie.I  contempt history in this movie.My sister recommend villian in this movie.My girlfriend enjoy everything in this movie.My friend enjoy villian in this movie.We  loved persons in this movie.My dog recommend history in this movie.I  don't like villian in this movie.We  don't like everything in this movie."
90, "Incredible! It always takes me a on time to get to these 3-4 hour films. I've been meaning to watch this for a whileand I'm glad I finally did! I know the cinematography was gonna be goodbut not that good! It blew mindone of the best shot films I've ever seen. As well as the direction! Not much else can be said about this that hasn't already been saidso I'll just leave it at that. But if you haven't seen Lawrence of Arabiayou need to!"
90, "“on the wholeI wish I’d stayed in Tunbridge Wells.”&nbsp;"
90, "<br> worth every minute of the 216"
90, "Peter O´Toole is T.E. Lawrencean english officer who united and led the arab tribes during World War I. This film has pretty epic sceneries. From the set of Kairo to the beautiful shots of the desert....everything seems perfect. The Score is as wonderful and is a classic in its own right. Everytime you hear it you´ll get goosebumps. It was the role of a lifetime for Peter O´Toole and he will forever be Lawrence of Arabia."
90, "David Lean on the film's homoerotic subtext: """Yes. Of course it is. Throughout. Lawrence was veryif not entirelyhomosexual. We thought we were being very daring at the time: Lawrence and OmarLawrence and the Arab boys.""""
90, "me: I 👏 fuckin' 👏 knew 👏 it 👏 !!"
90, """"He likes your lemonade.""""
90, "<br> [Alamo drafthouse Ritznewly restored 70mm]"
90, "This review may contain spoilers. <a href="""/stusmallz/film/lawrence-of-arabia/""" class="""reveal js-reveal""">I can handle the truth.</p>"
91, "Der Filmder mich in das asiatische Kino eingeführt hat."
91, "I feel empty"
91, "This was incredibly disturbing and I feel gross. Its an amazing movie but I never want to see it again in my life"
91, "Nos maias o afonso morre de desgosto"
91, "The very best of revenge tales."
91, "Better than I remembered"
91, "well I’m not recovering from this anytime soon"
91, "hmmmm"
91, "“Hmmgross!!” is my fully actualized review"
91, "!!!! wowie"
91, "Abgefahren!"
91, "🤔"
92, "A relentless thrill ride! Not as good as the second but a very solid Sci-Fi movie to say the least!"
92, "Just saw Arnold Swarzenegger’s penis for the first time."
92, "The special effects doesn't hold up well todayand it was not as fun seeing Arnie channel the bad cyborg as much as it was great seeing his comical side in T2. Stillit was great seeing his transformation from Arnold Schwarzenegger into some form of Frankenstein's monster and Leatherface hybrid in this one."
92, "<br> From a life perspective..."
92, "If you time travelreproduce!"
92, "5 stars!"
92, "Derr!"
92, "i love that the t-800 is sent through time to the griffith observatory and kyle reese is sent to skid rowsuggesting that even a machine-instigated nuclear war wouldn’t change the insane LA real estate market"
92, "Never forget watching on cable as a young kidtakes part in my great passion and obsession of films"
92, "Perfect example of inevitable destruction."
92, "I am just a huge fan of 80ies Science Fiction movie. I love the special effectsand how you can easily seethat the destroyed world was filmed in a studio and looks more than a stage than a real world. Its one of the 80ies classics and always a good choice for a movie night. I like the second part a little bit moreeven they are very similar. Also James Cameron did some great shots."
92, "A game changer."
92, "Cameron was still ironing out the kinks of his stylebut the bare hyperalloy bones are there. The colorsthe synthsthe comedythe lines... all feel close."
92, "The actual human actors seem kinda out to sea. Homeboy has his gaze on the gizmos."
92, "I  don't like main actor in this movie.I  recommend villian in this movie.I  loved everything in this movie."
93, "I don't have a Prada backpack but I still do not like my Skechers."
93, "“i guess in this society being male and an asshole makes you worthy of our time” that true"
93, "i would kiss kat stratford’s feet without her asking me to"
93, "Honestly a classichow could you not love this film?"
93, "This review may contain spoilers. <a href="""/danielle27/film/10-things-i-hate-about-you/""" class="""reveal js-reveal""">I can handle the truth.</p>"
93, "“I fell for her”<br> Heath Ledger makes me swoonevery time he said something sweeti just started to smile.&nbsp;<br> Such a sweet movie."
93, "We love a bisexual icon!!!!!"
93, "boys are trash: the movie"
93, "every time heath ledger smiles i can feel my body melting"
93, "I JUST LOVE LOVE SO MUCH — and that blooper at the end where he actually kisses her in the car scene my HEART.&nbsp;"
93, "i'll just be over here waiting for a patrick to come into my life!"
93, "look ,i didn't think i would like this but"
93, "A little worse than I rememberbut fun overall. There are lots of problems with the sexual politics though. 😬"
94, "This review may contain spoilers. <a href="""/mathxsales/film/ai-artificial-intelligence/""" class="""reveal js-reveal""">I can handle the truth.</p>"
94, "The first and second act were excellent. The third act was extremely dissapointing. It was setting up so many different things in the first and second act that were completely dropped off in the third. I should have been feeling very emotional by the end of the film but because of the direction that the film went I was just left feeling pretty pissed off."
94, "But because of how much I loved the first and second actI'm still going to give the film a high score."
94, "8.4/10"
94, "This is a film that I respect but definitely don't enjoy. It pulls on all the emotions that I really don't want touched when watching a movie."
94, "Eu não consigo colocar em palavras o quão lindo acho esse filme e muito menos definir qual cena me tocou mais! A forma como ele aborda o amor e o egoísmo é maravilhosa!!!!!!! E as relações dos humanos que passam a se verem como deuses diante de suas criações e como essas criações tornam-se apenas outros seres explorados dentro da exploração já criada pelos humanos é muito foda! Amo demais esse filme!!!"
94, "why am i sad"
94, "every now and then this film comes to my mind when i search for a recognition and David's penetrating gaze manages to arrest me in my search for identification"
94, "sci-fi future drama"
94, "We  loved villian in this movie.My dog don't like history in this movie.We  recommend villian in this movie."
95, "If you like Ana Lily Amirpour's A Girl Walks Home Alone at Nightyou'll absolutely LOVE this film."
95, "I found it boringbasic+ lame."
95, "Does a bad pool scene in a horror movie even exist?"
95, "[DVD]"
95, "really cute romance story with some vampirism and murder as the background story"
95, "The worst nightmare .. becoming a vampire with 12 .."
95, "I thought (and wish) I would like it morebut the coming of age / drama wasn't my cup of tea. The vampire part was greatthough."
95, "idk/5"
95, "Couldn't watch beyond 25 minutes. Can't rate."
95, "This review may contain spoilers. <a href="""/alysaschooler/film/let-the-right-one-in/""" class="""reveal js-reveal""">I can handle the truth.</p>"
95, "My friend like everything in this movie."
96, "You'd think this movie is all about a carkinda like fast and the furious however it is not. It's kinda about life and discrimination and gang-related violenceClint Eastwood is awesome in this movie and the rest of the cast do amazing as well. I loved it."
96, "I loved it ! The characters were great and Clint Eastwood did a fantastic job on directing this film. It has some great moments and the dynamic between Eastwood the Thao is very intresting to watch. The ending is sweet and Eastwoods character is so much fun to watch. This movie shows that it does not matter how old you are you can still be a cool fucking badass."
96, "<br> Final Thoughts: Get off my lawn !"
96, "السيد كوالسكي يعرف كل شئ عن الحياة والموت"
96, "I WROTE A WHOLE PAPER ON WHITE SAVIOR COMPLEX FOR THIS FILM."
96, "Anywaysit's good if you're into thatbut really Clint Eastwood needs to c h i l l"
96, "Clint Eastwood calling his son pussy&gt;&gt;&gt;&gt;"
96, "Clint Eastwood apparently only has one or two takes before moving on as to not get a bland or tired performance from his actors. He probably should’ve made an exception for Bee Vang’s shitty performance.&nbsp;"
96, "I really expected him to be a Marty Stu but Eastwood is extremely flawed and dislikable to an extent. It’s interesting when a movie with extremely racist dialogue and slurs comes out to mostly positive reception in 2009."
96, "This review may contain spoilers. <a href="""/longosteph/film/gran-torino/""" class="""reveal js-reveal""">I can handle the truth.</p>"
96, "Gut und tiefgehend!"
96, "Exceptionally lazy script and delivery. Tough movie to endure."
96, "Growl."
96, "Maływieki film. Fantastycznie zagrany i wyreżyserowany przez Clinta. Prosta historia podana w poważnywzruszającya momentami zabawny sposób. + za dialogi."
97, "this soundtrack!!"
97, "Wow! This movie was so interesting and inspiring. Journalism!! Is!! So!! Important!! The fact that this was based on a true story made it even more powerful. I really appreciated this!"
97, "sometimes the mid be hittin"
97, "Compulsory viewing for today's reporting bootcamp. We all cried in the club."
97, "i watched this like 9 hours ago and i literally have not stopped thinking about it for a single second"
97, "The ensemble cast carries this film. Each performance adds another layer to its story of investigative journalists that brought horrific truths to light. (9.5/10)"
97, "They knew and they let it happen!"
97, "<i><b>IJWBR #1</i></p>"
97, "The story is interestingalthough the dwell on many of it's details with a whole bunch of names that at some point in the movie you simply forgot who they were referring to. Michael Keaton's and Mark Ruffalo's acting was just below average. The rest of the actors were very good actually."
97, "We  contempt history in this movie.My dog hated persons in this movie.I  hated main actor in this movie.We  hated everything in this movie."
98, "Pretty sure the moral of this story was that insurance companies are bad."
98, "You would not believebut I had to watch Memento for my psychology assignment in the 2nd year of my bachelor's. That was the first time I was introduced to Christopher Brilliant Nolan. And then there was no stopping me. Alsoa huge shout out to his brother Jonathan who's written some of his movie scripts.<br> And about the moviejust watch it. Watch all of his movies without consulting anybody or any critic. This is one of the best creations ever madeby Nolan. The movie flowit's almost poetic.<br> #InNolanWeTrust"
98, "this movie made me believe in love bc of the """you can just feel the details""" part but also made me believe love is a SHAM bc leonard's wife made him give her too many injections bc she couldn't accept his memory condition was REAL and I'm upset. this movie makes me really upset<br> the just-so dialogue and framing and backwards storytelling is unlike any other movie out there ....christopher nolan is truly a madman and this movie is my favorite"
98, "Do you have fucking memento disease????"
98, "Christopher Nolan stole my idea 15 years before I had it."
98, "Missed the first ten minutes"
98, "that was a TRIP"
98, "👌"
98, "me at the start of the movie : what is going on lol<br> me halfway in the movie : ohhh yeah i get it now&nbsp;<br> me almost at the end of the movie : um i mean i guess&nbsp;<br> me after the movie ended : .......white people are crAZY"
98, "i love this so much??? im going to be honest. nolan is great directorbut almost none of his other movies rang with me emotionally. this one did."
98, "This is Christopher Nolan’s “Mulholland Drive”"
98, "If the """Who killed Hannibal?""" scene from The Eric Andre Show was a mind boggling 113 minute movieMemento would definitely be that."
98, "My friend contempt main actor in this movie.I  hated everything in this movie."
99, "20's"
99, "I am so mad this was so good.................... f*ck woody allen though"
99, "wish woody allen would drop dead im mad that he snapped with this onebut at least i watched it illegally !"
99, "Despite the lack of “wows” from Owen Wilsonthis was still a very enjoyable film built in a very interesting idea."
99, "Woody Allen's Midnight in Paris is addictive in natureflowing breathlessly and streamlining beautiful shots of paris. Corey Stoll was fantastic as Hemmingway."
99, "this is such a beautiful film why the fuck did it have to be written and directed by one of the vilest men on earth woody fucking allen damn it"
99, "I hate the fact that this film was directed by W**dy All*n and to top it off starring Owen fucking Wilson. WOW. But in all seriousnessit was kind of lovely and as a viewer I sympathized with Wilson's character.<br> Great visuals."
99, "Woody Allen has always been kind of hit or miss with meboth as a director and an actor. Luckilyhe doesn't appear on screen here and instead we get a cast of entertaininglikable actors headed by the always-enjoyable Owen Wilson. The streets of Paris look so magical and delightful here; as the main character saysthe whole city is like it's own art form. It's exciting to explore 20s France with the main characterand discover all the famous writers and artists hidden in its streets. Corey Stoll is especially good as Ernest Hemingway."
99, "🌹"
99, "i have to stop thinking things were better in the past"
99, "We  like main actor in this movie.My sister don't like everything in this movie.My dad like villian in this movie.I  loved history in this movie.I  like main actor in this movie.My friend recommend villian in this movie.My dad don't like everything in this movie."
100, "he really was professional"
100, "I love milk and Natalie Portman"
100, "The Frenchiest American movie ever made."
100, "Lots of cool shots and amazing acting from Gary Oldman but the film is held back by the music and the clichéswhich were honestly pretty cringey. Still worth<i>&nbsp;watching for anyone but definitely a movie that teens would say is their favourite movie.</p>"
100, "This is for Matilda."
100, "'<i>Me gustan los momentos de calma que preceden a la tormenta. Me recuerdan a Beethoveen.'</p>"
100, "Qué maravillaoigan. En todos los aspectos. Y Natalie Portman se sale."
100, "I CANT BELIEVE THE ONE TIME WE ARENT WATCHING A BULLSHIT FILM FOR MY EU FILM CLASSIM LATE"
100, "I don't know how they managed to make a movie about a professional assassin and a villain played by Gary Oldman boring.. but they sure did it with this one."
100, "Aww Léon...<br> &nbsp;he's so precious .<br> Also how is Natalie Portman as a child still so perfect looking? Where can I get me some of those genes"
100, "it's a well done movie but after reading up about luc besson....it's a no from me dog"
100, "Bessonian"
100, "We  contempt villian in this movie."
101, "58/100"
101, "Super-hero action movie with some degree of intelligence.&nbsp;"
101, "It is the Wolverine showbut at least it's not&nbsp;<i>Origins.&nbsp;Respectful to the source material but doesn't take full advantage of the colorful world and characters found inside the pages.</p>"
101, "This film kinda pales in comparison to some of the X-Men films that came afterbut this is still a fun watch."
101, "CLASSIC&nbsp;"
101, "but honest to god i kinda think anna paquin was shitty in this"
101, "3.3/4"
101, "Aston’s Adventure to infinity war #14"
101, "This was the first successful superhero franchise starter for a reason. Even though it contains one of the worst lines of dialogue in cinema historyI still really like this movie"
101, "Now we are superused to super heros moviesand the x-men had 7-8 moviesbut this first installment of the franchise back in 2000 was a real breakthroughand maybe an unexpected successbut surely for a reasonbecoming a real and serious benchmark for all the movies to comemarvel and not."
101, "I just don't understand why the lighting in the Liberty island battle is SO badlike I've watched this so many times but I'm not 100% sure I know what actually happens in the final act because I can't see shit"
101, "<b>A Movie Every Year Since I was Born<br> <i>Movie #16: XMen</i></p>"
101, "This is a solid action movie and it has plenty going on. One of my favourites of the Xmen franchise"
101, "Horrible lighting. You can't really see the characters or what's going on. And average storyline"
101, "We  displeases history in this movie.We  like persons in this movie."
102, "Aaron Sorkin owns my ass."
102, "This review may contain spoilers. <a href="""/sborrazas/film/moneyball/""" class="""reveal js-reveal""">I can handle the truth.</p>"
102, "A solid movie all the way around. Brad and Jonah give great performances as the GM and Assistant GM. The only problem I have is that while the movie paint an optimistic picture of the A's futurethe real-life future resulted in more of the same- playoff losses to better teams."
102, "This movie is a stone cold masterpiece. I credit the editing and screenwriting above all elseeven though every piece of casting and performance is perfect. Bennett Miller has only impressed me here as a director honestly. I hope he does again one day."
102, "Outside of a few problemsit’s a pretty perfect movie."
102, "the social network for my dad"
102, "Literally perfect."
102, "I love a good baseball movie."
102, "“The film does a superb job covering the nuances of the sport which is a weak spot for a lot of popular baseball movies but The Show by Lenka came out 5 years after the events of the movie!”"
102, "“Your frustration is understandable,” my anger management specialist nods. “But it’s been nearly 7 yearsdear boy.”"
102, "brad pitt. i hate sports movies but i love u"
102, "One of my all time favorite films. A great storywith great heartgreat performancesand a great score. I love everything about this movie and it is easily one of the best sports movies of all time."
103, "a problematic fave"
103, "look . ima be completely frank with ui loved love actually"
103, "<a href="""https://www.dvdtalk.com/reviews/61821/love-actually/""" rel="""nofollow""">www.dvdtalk.com/reviews/61821/love-actually/</p>"
103, "Love Actually is what you get when attempting to pander to every type of love you can think of (other than the LGBT community...guess 2003 was too early for that) &nbsp;which ultimately produces some touching cute relationships (shout-out to the couple separated by language) and some absurdly cringey scenes (I barely survived the Prime Minister...all of his scenes were unbearable...and so unbelievable..and what was with the weird the UK hates USA part?) Its kind of fun...but a very mediocre film overall. And I don’t get what it had to do with Christmas."
103, "This movie is greatactually. Y'all are cynics."
103, "thomas sangster still has the same baby face he had in this movie fifteen years ago i mean does that boy ever age ????"
103, "Very wholesome Christmas fun. Loved how everything was connected. Rowan Atkinson is a treasure and needs more screen time in everything he’s in."
103, "Super inconsistent and boring at partsbut really heartwarming at others. I can't remember most of the characters' names nor would I want to. It wasn't very goodbut I give it points for being fun to watch. Sometimesyou just need a little cheese. By a littleI actually mean a lot."
103, "I love Hugh Grant or should I say #MYprimeminister."
103, "I am not gayjust very sensitive when it comes to love. True love. And this movie is a good reminder."
103, "this was so boring or maybe it was just too many straight couples"
103, "Never gets oldproper long film but I just love every minute of it. Quintessentially British."
103, "I  like villian in this movie.My friend contempt history in this movie."
104, "One of the best comedies we've gotten in the last decade. Provided lots of quotes and was an amazing time in theaters with friends. The Hangover trilogy is quite possibly the best comedy trilogy we've ever gotten. This will go down as a classic."
104, "Bradley Cooper is so serious and grown up now I miss when he was ridiculous and let himself have fun."
104, "stu price is bisexual sorry i don't make the rules"
104, "Tercera vez que visiono esta pelilo que es inevitable que se te resienta porque un servidor se acuerda de casi todos los """gags""" pero sigue siendo una buena comediacon una día divertida acompañada de unos cuantos gags bastante cachondos y unos personajes geniales."
104, "Una locura en todos los sentidos que divierte y que pese a ser la comedia mas taquillera de la historia (me parece que es pasarse)no es tampoco un 10 pero si un buen 7. Lo dichovisionado obligatoriay con ganas de visitar Tailandia. Por cierto¿soy el único que le dan ganas de salir de marcha después de verla?"
104, "Fun movie. I remember liking it more back in the day. Still a really fun time."
104, "A pretty good comedy."
104, "2nd timejust as fun as the first time (saw it on 1/8/2010). The Wolfpack is built on the wild streets of Las Vegas."
104, "O V E R H Y P E D i was expecting... more"
104, "Much like losing DougI seem to be losing my sense of humour as I re-watch movies I used to find hilarious a long time ago"
104, "I have no explanation for this and I regret it."
104, "<i>"""Since you fucked that waiter on your cruise last june. <b>BOOM."""</i></p>"
104, "Forgot how much I loved this movie. They don't make them like this anymore..."
105, "Un tercio final ciertamente vibrante eleva varios peldaños este cierre de (lo que al final resultó ser sólo la primera) trilogía galáctica. Y es que pese a destellos como la carrera de motosel conjunto durante buena parte del metraje está un tanto atrás respecto a los dos títulos precedentes."
105, "Pero que nadie se confunda: todo es un espectáculo para los sentidos."
105, "my thoughts during the battle of endor: shara bey was there"
105, "The special edition stuff at the end really put a damper on things"
105, "I finally finish the trilogyi think this one is the best of the other movies."
105, "Not the strongest of the original trilogybut the ending is what makes this one special."
105, "Great moviehoweverweaker than the previous one because a) one death star was more than enough and b) the world building was just not as strong. I knowI knowthey had to wrap the seriesbut still."
105, "Unpopular take: Those ridiculouslittle alien Yorkshire Terrier/teddy bear hybrid motherfuckers are the highlight of RotJ's otherwise pretty 'meh,' rehashed second half."
105, "Another one: Ford &amp; Fisher don't really have much chemistry here (doesn't help that their relationship isn't written well - even by Star Wars standards). They maybe had a flicker of it in ESBbut it's gone now."
105, "Still funof course."
105, "But Lucas can fuck off with those post-release alterations. I screamed with rage at the sight of Hayden Christensen in ghost form."
105, "The second one is my favorite but this one was really good as well!"
105, "The coolest episode of Star Wars."
105, "This review may contain spoilers. <a href="""/iamastro/film/return-of-the-jedi/1/""" class="""reveal js-reveal""">I can handle the truth.</p>"
106, "juro que mientras la miraba no podía dejar de pensar QUÉ BUENA ES MARS ATTACK! LPM"
106, "That shot when Will Smith's character lands with his parachute."
106, "i know this isnt real but bill pullman was such a good president!!! Also the dog in this movie was so legendary and was the true star of the film"
106, "😍"
106, "ian malcolm with his shirt open - broke"
106, "sweaty pissed off david levinson throwing shit around - woke"
106, "The best."
106, "A movie I enjoy mostly because of my father. A nostalgic film for me. Also any film with Goldblum as a scientist is probably good."
106, "As cheesy as a block of Velveeta and as corny as a field in Iowa but what can I say? If ID4 is onI’ll watch it. Overly earnest stuff like this is missing in blockbusters these days."
106, "‘Merica!"
107, "Groundhog Day or: The Most Rewatchable Film of All Time<br> Groundhog Day or: That Movie You Put on Whenever You Don't Know What to Watch<br> Groundhog Day or: How I Learned to Stop Hating Cheesy Feel-Good Movies and Love Bill Murray"
107, "A very good movie that is worth watching at least once."
107, "En todos los momentos de mierda de mi vida siempre me apoyé en 2 cosasmis amigos y esta película. Hoy tocó verla otra vezy como siempreno me falló."
107, "8/10"
107, "i was watching this movie... i fell asleep... i woke up... the movie was STILL playing... that's the real curse if you ask me"
107, "that's some inspiring shit right here<br> alsothat poster is a meme"
107, "Funnysmartand deep in a philosophical sense."
107, "(I'm in love with Rita by the way)"
107, "Ret sjov komedie med verdens bedste Bill Murray. Virkelig godt skrevet og skuespillet er også i top. Rigtig god underholdning!"
107, "A 90’s classic. Despite Phil’s curse of reliving the same day over and overdoes the film never seem repetitive. Its cleverly paced and puts enough surprises ahead of you that you are eager to know what’s going to happens when he wakes up again. The endingthoughis way too obviousbut I’ll let that slip."
107, "I  don't like history in this movie.I  displeases villian in this movie.We  don't like persons in this movie.I  don't like main actor in this movie.My dog loved everything in this movie.We  loved persons in this movie."
108, "This is a pretty good movie with good stuff and everything"
108, "I do not like James Cameron. Aliens is alright though. It's fun to see Ripley interact with the marinesmost of whom get characterization. It's nice to see the cast employed welland here most of the characters have their momentsjust like in the singular Alien."
108, "Heythe scenes connecting phallic symbols <i>were really fucking good</p>"
